conversation_id,scammer_message,user_response,response_type,scam_tactic,risk_score,risk_level,effectiveness_score,timestamp,urgency_keywords,fake_fee_mentions,emotional_manipulation,isolation_attempts,authority_claims,threat_indicators,total_scam_indicators,contains_verification,contains_refusal,contains_expertise,response_strength,is_scam,scam_category,user_success
SCAM_0451,Don't talk to the bank about this,The bank confirmed these requirements don't exist,expert_mention,emotional_manipulation,6,high,5,2025-09-22 11:08:05,0,0,0,0,0,0,0,1,0,0,5,1,emotional_manipulation,1
SCAM_0452,Document processing fee,This contradicts standard banking procedures,counter_attack,emotional_manipulation,7,high,5,2025-07-11 21:46:22,0,1,0,0,0,0,1,0,0,0,5,1,emotional_manipulation,1
SCAM_0453,I will lose my job if you don't pay,I need to consult with financial advisor,verification,threat,9,critical,5,2025-01-18 10:43:24,0,1,0,0,0,1,2,0,0,0,5,1,threat,1
SCAM_0454,This is 100% legitimate process,Let me verify this with customer service,counter_attack,urgency,9,critical,5,2025-07-02 03:59:44,0,0,0,0,0,0,0,1,0,0,5,1,urgency,1
SCAM_0455,Currency conversion fee mandatory,This is obvious scam,counter_attack,threat,9,critical,5,2025-03-18 09:25:20,0,1,0,0,1,0,2,0,0,0,5,1,threat,1
SCAM_0456,Document processing fee,I need to consult with financial advisor,delaying,threat,10,critical,4,2025-07-09 03:03:12,0,1,0,0,0,0,1,0,0,0,4,1,threat,1
SCAM_0457,Security deposit needed for verification,Why the rush?,refusing,fake_fee,9,critical,5,2025-02-09 16:26:57,0,0,0,0,1,0,1,0,0,0,5,1,fake_fee,1
SCAM_0458,Follow the instructions exactly,I'll check with the bank first,delaying,emotional_manipulation,5,medium,4,2024-12-13 13:19:13,0,0,0,0,0,0,0,1,0,0,4,1,emotional_manipulation,1
SCAM_0459,Account activation charge,I'll think about it,expert_mention,fake_fee,9,critical,5,2025-07-17 00:47:52,0,1,0,0,0,0,1,0,0,0,5,1,fake_fee,1
SCAM_0460,Urgent payment required to unlock funds,"I have enough money, I don't need to withdraw now",delaying,fake_fee,7,high,3,2025-06-25 12:51:52,1,1,0,0,0,0,2,0,1,0,3,1,fake_fee,0
SCAM_0461,Don't talk to the bank about this,Why the rush?,delaying,urgency,6,high,3,2025-04-30 11:17:19,0,0,0,0,0,0,0,0,0,0,3,1,urgency,0
SCAM_0462,I will lose my job if you don't pay,I'll check the company's official website,counter_attack,isolation,10,critical,4,2025-01-17 10:14:18,0,1,0,0,0,1,2,1,0,0,4,1,isolation,1
SCAM_0463,There are additional fees required for transaction,The bank confirmed these requirements don't exist,refusing,fake_authority,8,high,5,2025-09-12 18:02:36,0,1,0,0,0,0,1,1,0,0,5,1,fake_authority,1
SCAM_0464,Don't talk to the bank about this,This is obvious scam,delaying,urgency,9,critical,4,2025-05-24 01:28:36,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0465,This is a mandatory security procedure,I'll think about it,expert_mention,emotional_manipulation,5,medium,5,2025-09-27 04:02:52,0,0,0,0,2,0,2,0,0,0,5,1,emotional_manipulation,1
SCAM_0466,You need to pay IMF code to withdraw your salary,This doesn't make sense,delaying,threat,9,critical,4,2025-04-08 13:08:38,0,1,0,0,0,0,1,0,0,0,4,1,threat,1
SCAM_0467,Trust me my dear,I'll think about it,expert_mention,fake_authority,7,high,5,2025-01-10 02:16:16,0,0,2,0,0,0,2,0,0,0,5,1,fake_authority,1
SCAM_0468,You need to pay IMF code to withdraw your salary,I'll check the company's official website,expert_mention,fake_authority,8,high,5,2025-05-19 01:14:21,0,1,0,0,0,0,1,1,0,0,5,1,fake_authority,1
SCAM_0469,Your account will be blocked if you don't pay,This seems suspicious,refusing,urgency,7,high,4,2025-04-20 03:25:45,0,1,0,0,0,1,2,0,0,0,4,1,urgency,1
SCAM_0470,International transfer authorization code,This doesn't make sense,delaying,isolation,9,critical,3,2025-05-11 13:31:48,0,0,0,0,0,0,0,0,0,0,3,1,isolation,0
SCAM_0471,Emergency service charge,Can you provide official documentation?,delaying,emotional_manipulation,5,medium,4,2025-10-31 06:34:23,0,1,0,0,0,0,1,0,0,0,4,1,emotional_manipulation,1
SCAM_0472,Emergency service charge,I'll report to the authorities,questioning,fake_fee,9,critical,5,2025-08-20 00:55:47,0,1,0,0,0,0,1,0,0,0,5,1,fake_fee,1
SCAM_0473,This is 100% legitimate process,This doesn't make sense,expert_mention,emotional_manipulation,5,medium,5,2025-01-16 18:57:37,0,0,0,0,0,0,0,0,0,0,5,1,emotional_manipulation,1
SCAM_0474,Your account will be blocked if you don't pay,I'll report to the authorities,questioning,emotional_manipulation,6,high,3,2025-01-15 20:31:21,0,1,0,0,0,1,2,0,0,0,3,1,emotional_manipulation,0
SCAM_0475,This is your last chance to withdraw,I'll verify with official sources,expert_mention,isolation,9,critical,4,2025-05-30 11:29:26,0,0,0,0,0,0,0,1,0,0,4,1,isolation,1
SCAM_0476,Tax clearance certificate fee required,Why the rush?,questioning,isolation,9,critical,3,2025-01-20 15:09:13,0,1,0,0,0,0,1,0,0,0,3,1,isolation,0
SCAM_0477,This is 100% legitimate process,I'll think about it,delaying,threat,10,critical,4,2025-08-21 11:51:30,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0478,You need to pay IMF code to withdraw your salary,This is obvious scam,expert_mention,threat,10,critical,4,2025-04-13 09:39:57,0,1,0,0,0,0,1,0,0,0,4,1,threat,1
SCAM_0479,Tax clearance certificate fee required,I'll report to the authorities,verification,threat,9,critical,5,2025-09-20 02:29:06,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0480,Account activation charge,I prefer to wait for official communication,counter_attack,fake_fee,7,high,4,2025-07-12 07:05:12,0,1,0,0,0,0,1,0,0,0,4,1,fake_fee,1
SCAM_0481,Your account will be blocked if you don't pay,I'll wait for technical support response,refusing,isolation,9,critical,4,2025-07-13 11:44:35,0,1,0,0,0,1,2,0,0,0,4,1,isolation,1
SCAM_0482,Document processing fee,I prefer to wait for official communication,counter_attack,fake_fee,7,high,5,2025-08-20 03:10:45,0,1,0,0,0,0,1,0,0,0,5,1,fake_fee,1
SCAM_0483,International transfer authorization code,This contradicts standard banking procedures,expert_mention,threat,10,critical,4,2025-10-23 06:25:45,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0484,Don't talk to the bank about this,This contradicts standard banking procedures,counter_attack,emotional_manipulation,7,high,4,2025-03-18 03:46:50,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0485,There are limited offers today only,I'll report to the authorities,verification,fake_fee,10,critical,4,2025-10-03 19:43:18,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0486,I will lose my job if you don't pay,Let me verify this with customer service,expert_mention,isolation,10,critical,4,2025-11-15 04:10:17,0,1,0,0,0,1,2,1,0,0,4,1,isolation,1
SCAM_0487,Account activation charge,I'll check with the bank first,questioning,isolation,10,critical,3,2025-08-18 12:34:06,0,1,0,0,0,0,1,1,0,0,3,1,isolation,0
SCAM_0488,This is 100% legitimate process,This seems suspicious,delaying,urgency,9,critical,3,2025-07-15 05:14:09,0,0,0,0,0,0,0,0,0,0,3,1,urgency,0
SCAM_0489,Account activation charge,I work in cybersecurity and I know these tactics,questioning,emotional_manipulation,7,high,4,2025-03-20 23:53:42,0,1,0,0,0,0,1,0,1,1,4,1,emotional_manipulation,1
SCAM_0490,Tax clearance certificate fee required,Let me verify this with customer service,delaying,urgency,9,critical,4,2025-05-26 22:26:58,0,1,0,0,0,0,1,1,0,0,4,1,urgency,1
SCAM_0491,There are additional fees required for transaction,I need to consult with financial advisor,counter_attack,isolation,10,critical,4,2025-04-19 06:25:13,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0492,This is a mandatory security procedure,I need to consult with financial advisor,verification,threat,9,critical,4,2025-05-02 15:04:34,0,0,0,0,2,0,2,0,0,0,4,1,threat,1
SCAM_0493,Document processing fee,I'll verify with official sources,verification,threat,10,critical,5,2025-04-16 21:08:41,0,1,0,0,0,0,1,1,0,0,5,1,threat,1
SCAM_0494,You must pay immediately before expiration,I need to consult with financial advisor,delaying,urgency,7,high,3,2025-08-19 11:11:45,1,1,0,0,0,0,2,0,0,0,3,1,urgency,0
SCAM_0495,There are limited offers today only,I'll report to the authorities,refusing,threat,10,critical,4,2025-10-15 07:25:57,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0496,Trust me my dear,I'll verify with official sources,refusing,fake_fee,10,critical,4,2025-07-21 10:32:37,0,0,2,0,0,0,2,1,0,0,4,1,fake_fee,1
SCAM_0497,Account activation charge,There is no such thing as IMF code,verification,fake_fee,10,critical,4,2025-03-03 13:50:50,0,1,0,0,0,0,1,0,1,0,4,1,fake_fee,1
SCAM_0498,I will lose my job if you don't pay,"I have enough money, I don't need to withdraw now",questioning,urgency,7,high,4,2025-10-11 07:37:33,0,1,0,0,0,1,2,0,1,0,4,1,urgency,1
SCAM_0499,There are limited offers today only,The bank confirmed these requirements don't exist,delaying,fake_authority,7,high,3,2025-03-22 06:15:14,0,0,0,0,0,0,0,1,0,0,3,1,fake_authority,0
SCAM_0500,Currency conversion fee mandatory,This seems suspicious,questioning,emotional_manipulation,4,medium,4,2024-11-30 23:12:14,0,1,0,0,1,0,2,0,0,0,4,1,emotional_manipulation,1
SCAM_0501,Security deposit needed for verification,This doesn't make sense,expert_mention,threat,10,critical,5,2025-11-10 03:25:22,0,0,0,0,1,0,1,0,0,0,5,1,threat,1
SCAM_0502,There are limited offers today only,This doesn't make sense,delaying,emotional_manipulation,6,high,3,2025-10-22 10:01:41,0,0,0,0,0,0,0,0,0,0,3,1,emotional_manipulation,0
SCAM_0503,You need to pay IMF code to withdraw your salary,I'll check with the bank first,verification,fake_authority,7,high,4,2025-07-24 01:41:41,0,1,0,0,0,0,1,1,0,0,4,1,fake_authority,1
SCAM_0504,Tax clearance certificate fee required,This is obvious scam,verification,threat,9,critical,4,2025-01-28 19:38:59,0,1,0,0,0,0,1,0,0,0,4,1,threat,1
SCAM_0505,This is a mandatory security procedure,I'll verify with official sources,verification,fake_authority,8,high,4,2025-10-05 14:21:51,0,0,0,0,2,0,2,1,0,0,4,1,fake_authority,1
SCAM_0506,International transfer authorization code,I work in cybersecurity and I know these tactics,counter_attack,fake_fee,10,critical,5,2025-10-26 14:02:43,0,0,0,0,0,0,0,0,1,1,5,1,fake_fee,1
SCAM_0507,International transfer authorization code,Can you provide official documentation?,delaying,threat,9,critical,3,2025-06-23 13:19:56,0,0,0,0,0,0,0,0,0,0,3,1,threat,0
SCAM_0508,This is a mandatory security procedure,"I'm not in a hurry, I can wait",verification,emotional_manipulation,7,high,5,2025-04-25 22:52:15,0,0,0,0,2,0,2,0,1,0,5,1,emotional_manipulation,1
SCAM_0509,Document processing fee,Why the rush?,questioning,emotional_manipulation,4,medium,4,2025-07-22 11:31:14,0,1,0,0,0,0,1,0,0,0,4,1,emotional_manipulation,1
SCAM_0510,Document processing fee,Can you provide official documentation?,refusing,isolation,10,critical,4,2025-01-18 13:22:09,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0511,Urgent payment required to unlock funds,The bank confirmed these requirements don't exist,counter_attack,emotional_manipulation,4,medium,5,2025-09-07 09:28:14,1,1,0,0,0,0,2,1,0,0,5,1,emotional_manipulation,1
SCAM_0512,Follow the instructions exactly,I prefer to wait for official communication,verification,fake_authority,9,critical,4,2025-07-03 04:04:06,0,0,0,0,0,0,0,0,0,0,4,1,fake_authority,1
SCAM_0513,You must pay immediately before expiration,I'll check the company's official website,verification,emotional_manipulation,4,medium,5,2025-03-19 07:52:51,1,1,0,0,0,0,2,1,0,0,5,1,emotional_manipulation,1
SCAM_0514,Trust me my dear,This seems suspicious,questioning,fake_fee,7,high,5,2024-12-04 14:13:58,0,0,2,0,0,0,2,0,0,0,5,1,fake_fee,1
SCAM_0515,There are additional fees required for transaction,I prefer to wait for official communication,refusing,urgency,9,critical,5,2025-02-03 23:46:51,0,1,0,0,0,0,1,0,0,0,5,1,urgency,1
SCAM_0516,There are additional fees required for transaction,I work in cybersecurity and I know these tactics,delaying,fake_authority,8,high,3,2025-01-29 22:39:40,0,1,0,0,0,0,1,0,1,1,3,1,fake_authority,0
SCAM_0517,International transfer authorization code,I'll check with the bank first,counter_attack,threat,9,critical,4,2025-10-11 13:46:12,0,0,0,0,0,0,0,1,0,0,4,1,threat,1
SCAM_0518,Your account will be blocked if you don't pay,"I'm not in a hurry, I can wait",verification,urgency,7,high,4,2024-11-23 15:20:01,0,1,0,0,0,1,2,0,1,0,4,1,urgency,1
SCAM_0519,Emergency service charge,I'll report to the authorities,expert_mention,isolation,10,critical,4,2025-02-14 11:05:20,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0520,Account activation charge,I'll report to the authorities,counter_attack,urgency,8,high,5,2025-05-22 23:50:50,0,1,0,0,0,0,1,0,0,0,5,1,urgency,1
SCAM_0521,You need to pay IMF code to withdraw your salary,"I have enough money, I don't need to withdraw now",expert_mention,fake_fee,10,critical,5,2025-01-01 07:12:06,0,1,0,0,0,0,1,0,1,0,5,1,fake_fee,1
SCAM_0522,Account activation charge,I'll check with the bank first,expert_mention,isolation,9,critical,5,2025-09-03 12:49:12,0,1,0,0,0,0,1,1,0,0,5,1,isolation,1
SCAM_0523,Tax clearance certificate fee required,I'll check with the bank first,delaying,threat,10,critical,4,2025-02-14 10:44:28,0,1,0,0,0,0,1,1,0,0,4,1,threat,1
SCAM_0524,International transfer authorization code,I prefer to wait for official communication,delaying,fake_fee,8,high,4,2025-08-04 17:34:37,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0525,Your account will be blocked if you don't pay,I'll report to the authorities,verification,urgency,9,critical,5,2025-10-17 07:51:38,0,1,0,0,0,1,2,0,0,0,5,1,urgency,1
SCAM_0526,Trust me my dear,I'll wait for technical support response,expert_mention,fake_authority,7,high,4,2025-07-03 00:10:56,0,0,2,0,0,0,2,0,0,0,4,1,fake_authority,1
SCAM_0527,Follow the instructions exactly,I'll verify with official sources,questioning,fake_authority,9,critical,3,2025-08-06 13:02:26,0,0,0,0,0,0,0,1,0,0,3,1,fake_authority,0
SCAM_0528,You need to pay IMF code to withdraw your salary,I need to consult with financial advisor,counter_attack,fake_fee,8,high,4,2025-11-23 19:26:59,0,1,0,0,0,0,1,0,0,0,4,1,fake_fee,1
SCAM_0529,You must pay immediately before expiration,I prefer to wait for official communication,verification,isolation,8,high,4,2025-11-13 01:55:28,1,1,0,0,0,0,2,0,0,0,4,1,isolation,1
SCAM_0530,There are additional fees required for transaction,This is obvious scam,verification,threat,9,critical,4,2024-12-21 11:38:31,0,1,0,0,0,0,1,0,0,0,4,1,threat,1
SCAM_0531,Emergency service charge,I prefer to wait for official communication,questioning,isolation,8,high,4,2024-12-28 00:29:19,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0532,Emergency service charge,This seems suspicious,verification,urgency,7,high,5,2025-09-02 01:23:47,0,1,0,0,0,0,1,0,0,0,5,1,urgency,1
SCAM_0533,Your account will be blocked if you don't pay,This is obvious scam,verification,isolation,9,critical,4,2025-07-30 10:45:30,0,1,0,0,0,1,2,0,0,0,4,1,isolation,1
SCAM_0534,There are additional fees required for transaction,The bank confirmed these requirements don't exist,verification,fake_authority,8,high,4,2025-04-30 01:32:53,0,1,0,0,0,0,1,1,0,0,4,1,fake_authority,1
SCAM_0535,Emergency service charge,I'll verify with official sources,verification,fake_authority,7,high,4,2025-06-12 19:41:59,0,1,0,0,0,0,1,1,0,0,4,1,fake_authority,1
SCAM_0536,Don't talk to the bank about this,Can you provide official documentation?,verification,urgency,6,high,4,2025-10-14 20:51:01,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0537,You need to pay IMF code to withdraw your salary,I'll check the company's official website,questioning,urgency,7,high,4,2024-12-20 15:14:42,0,1,0,0,0,0,1,1,0,0,4,1,urgency,1
SCAM_0538,This is your last chance to withdraw,I'll verify with official sources,verification,urgency,7,high,5,2025-04-22 20:33:13,0,0,0,0,0,0,0,1,0,0,5,1,urgency,1
SCAM_0539,Follow the instructions exactly,This is obvious scam,counter_attack,urgency,7,high,5,2025-11-19 00:25:53,0,0,0,0,0,0,0,0,0,0,5,1,urgency,1
SCAM_0540,There are limited offers today only,I'll verify with official sources,verification,isolation,10,critical,5,2025-07-22 08:51:48,0,0,0,0,0,0,0,1,0,0,5,1,isolation,1
SCAM_0541,Currency conversion fee mandatory,Let me verify this with customer service,counter_attack,urgency,9,critical,4,2025-06-11 17:56:15,0,1,0,0,1,0,2,1,0,0,4,1,urgency,1
SCAM_0542,Currency conversion fee mandatory,I need to consult with financial advisor,expert_mention,isolation,9,critical,4,2024-12-27 04:52:33,0,1,0,0,1,0,2,0,0,0,4,1,isolation,1
SCAM_0543,Security deposit needed for verification,This doesn't make sense,verification,urgency,8,high,4,2025-10-03 11:15:14,0,0,0,0,1,0,1,0,0,0,4,1,urgency,1
SCAM_0544,Currency conversion fee mandatory,I prefer to wait for official communication,refusing,isolation,8,high,5,2025-07-29 09:07:50,0,1,0,0,1,0,2,0,0,0,5,1,isolation,1
SCAM_0545,Don't talk to the bank about this,I'll report to the authorities,expert_mention,fake_fee,7,high,4,2025-04-29 19:43:28,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0546,I will lose my job if you don't pay,I work in cybersecurity and I know these tactics,expert_mention,emotional_manipulation,6,high,5,2025-01-16 11:26:41,0,1,0,0,0,1,2,0,1,1,5,1,emotional_manipulation,1
SCAM_0547,Document processing fee,I'll check with the bank first,counter_attack,threat,10,critical,4,2025-04-28 00:29:57,0,1,0,0,0,0,1,1,0,0,4,1,threat,1
SCAM_0548,You must pay immediately before expiration,I'll verify with official sources,delaying,isolation,9,critical,4,2025-05-29 22:26:41,1,1,0,0,0,0,2,1,0,0,4,1,isolation,1
SCAM_0549,International transfer authorization code,"I'm not in a hurry, I can wait",refusing,urgency,7,high,5,2025-01-12 07:21:46,0,0,0,0,0,0,0,0,1,0,5,1,urgency,1
SCAM_0550,Urgent payment required to unlock funds,I work in cybersecurity and I know these tactics,counter_attack,fake_fee,10,critical,5,2025-02-10 14:20:21,1,1,0,0,0,0,2,0,1,1,5,1,fake_fee,1
SCAM_0551,There are additional fees required for transaction,I prefer to wait for official communication,counter_attack,fake_fee,8,high,5,2025-01-06 02:14:53,0,1,0,0,0,0,1,0,0,0,5,1,fake_fee,1
SCAM_0552,Currency conversion fee mandatory,I'll check with the bank first,delaying,emotional_manipulation,7,high,4,2025-04-04 17:49:39,0,1,0,0,1,0,2,1,0,0,4,1,emotional_manipulation,1
SCAM_0553,This is 100% legitimate process,Why the rush?,expert_mention,threat,10,critical,5,2025-03-27 05:07:46,0,0,0,0,0,0,0,0,0,0,5,1,threat,1
SCAM_0554,Emergency service charge,The bank confirmed these requirements don't exist,verification,emotional_manipulation,6,high,4,2025-08-12 11:32:50,0,1,0,0,0,0,1,1,0,0,4,1,emotional_manipulation,1
SCAM_0555,Urgent payment required to unlock funds,I prefer to wait for official communication,delaying,isolation,8,high,3,2025-03-22 20:18:48,1,1,0,0,0,0,2,0,0,0,3,1,isolation,0
SCAM_0556,Account activation charge,This is obvious scam,expert_mention,fake_fee,7,high,5,2025-03-23 03:50:19,0,1,0,0,0,0,1,0,0,0,5,1,fake_fee,1
SCAM_0557,Trust me my dear,I work in cybersecurity and I know these tactics,verification,fake_fee,10,critical,5,2025-06-05 08:20:14,0,0,2,0,0,0,2,0,1,1,5,1,fake_fee,1
SCAM_0558,This is a mandatory security procedure,"I have enough money, I don't need to withdraw now",refusing,threat,9,critical,5,2025-04-07 16:51:38,0,0,0,0,2,0,2,0,1,0,5,1,threat,1
SCAM_0559,This is your last chance to withdraw,I'll check with the bank first,verification,fake_fee,7,high,4,2025-05-08 08:47:20,0,0,0,0,0,0,0,1,0,0,4,1,fake_fee,1
SCAM_0560,Follow the instructions exactly,There is no such thing as IMF code,expert_mention,fake_authority,8,high,5,2025-10-19 13:56:40,0,0,0,0,0,0,0,0,1,0,5,1,fake_authority,1
SCAM_0561,Don't talk to the bank about this,"I'm not in a hurry, I can wait",delaying,urgency,6,high,3,2025-11-14 14:58:11,0,0,0,0,0,0,0,0,1,0,3,1,urgency,0
SCAM_0562,This is your last chance to withdraw,There is no such thing as IMF code,counter_attack,fake_authority,7,high,4,2025-10-29 03:46:31,0,0,0,0,0,0,0,0,1,0,4,1,fake_authority,1
SCAM_0563,I will lose my job if you don't pay,I'll think about it,questioning,isolation,10,critical,5,2025-06-21 11:08:29,0,1,0,0,0,1,2,0,0,0,5,1,isolation,1
SCAM_0564,There are additional fees required for transaction,This seems suspicious,delaying,isolation,9,critical,4,2025-11-02 17:54:26,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0565,International transfer authorization code,This seems suspicious,refusing,fake_fee,7,high,5,2025-10-28 09:25:45,0,0,0,0,0,0,0,0,0,0,5,1,fake_fee,1
SCAM_0566,Don't talk to the bank about this,I prefer to wait for official communication,questioning,fake_fee,10,critical,3,2024-11-23 16:19:10,0,0,0,0,0,0,0,0,0,0,3,1,fake_fee,0
SCAM_0567,I will lose my job if you don't pay,"I have enough money, I don't need to withdraw now",refusing,emotional_manipulation,5,medium,5,2025-01-04 22:38:53,0,1,0,0,0,1,2,0,1,0,5,1,emotional_manipulation,1
SCAM_0568,Don't talk to the bank about this,The bank confirmed these requirements don't exist,verification,isolation,8,high,4,2025-06-18 02:00:07,0,0,0,0,0,0,0,1,0,0,4,1,isolation,1
SCAM_0569,Follow the instructions exactly,"I have enough money, I don't need to withdraw now",questioning,urgency,7,high,5,2025-03-27 16:29:34,0,0,0,0,0,0,0,0,1,0,5,1,urgency,1
SCAM_0570,Emergency service charge,The bank confirmed these requirements don't exist,refusing,emotional_manipulation,7,high,4,2025-02-09 05:24:53,0,1,0,0,0,0,1,1,0,0,4,1,emotional_manipulation,1
SCAM_0571,Security deposit needed for verification,This contradicts standard banking procedures,verification,threat,9,critical,5,2024-12-21 00:20:40,0,0,0,0,1,0,1,0,0,0,5,1,threat,1
SCAM_0572,Trust me my dear,This doesn't make sense,counter_attack,emotional_manipulation,5,medium,5,2025-04-11 16:18:10,0,0,2,0,0,0,2,0,0,0,5,1,emotional_manipulation,1
SCAM_0573,You need to pay IMF code to withdraw your salary,This contradicts standard banking procedures,expert_mention,threat,9,critical,5,2025-04-30 04:34:01,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0574,Security deposit needed for verification,There is no such thing as IMF code,questioning,isolation,10,critical,5,2025-08-11 00:48:09,0,0,0,0,1,0,1,0,1,0,5,1,isolation,1
SCAM_0575,Don't talk to the bank about this,The bank confirmed these requirements don't exist,counter_attack,fake_fee,9,critical,5,2025-04-09 17:59:25,0,0,0,0,0,0,0,1,0,0,5,1,fake_fee,1
SCAM_0576,Urgent payment required to unlock funds,This doesn't make sense,expert_mention,fake_authority,8,high,5,2025-11-14 07:56:45,1,1,0,0,0,0,2,0,0,0,5,1,fake_authority,1
SCAM_0577,This is a mandatory security procedure,Let me verify this with customer service,refusing,urgency,6,high,5,2025-09-16 01:19:51,0,0,0,0,2,0,2,1,0,0,5,1,urgency,1
SCAM_0578,Currency conversion fee mandatory,Why the rush?,expert_mention,emotional_manipulation,7,high,4,2025-02-09 13:34:14,0,1,0,0,1,0,2,0,0,0,4,1,emotional_manipulation,1
SCAM_0579,Tax clearance certificate fee required,Let me verify this with customer service,delaying,urgency,6,high,3,2025-04-01 19:39:07,0,1,0,0,0,0,1,1,0,0,3,1,urgency,0
SCAM_0580,Urgent payment required to unlock funds,I'll wait for technical support response,refusing,fake_fee,7,high,4,2025-05-20 11:53:43,1,1,0,0,0,0,2,0,0,0,4,1,fake_fee,1
SCAM_0581,This is a mandatory security procedure,I work in cybersecurity and I know these tactics,verification,fake_fee,9,critical,5,2025-01-16 01:07:59,0,0,0,0,2,0,2,0,1,1,5,1,fake_fee,1
SCAM_0582,Urgent payment required to unlock funds,This doesn't make sense,verification,fake_fee,8,high,5,2024-12-27 11:19:05,1,1,0,0,0,0,2,0,0,0,5,1,fake_fee,1
SCAM_0583,There are limited offers today only,Can you provide official documentation?,verification,threat,10,critical,4,2025-09-29 05:43:14,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0584,Don't talk to the bank about this,I prefer to wait for official communication,counter_attack,isolation,10,critical,5,2025-03-17 01:02:15,0,0,0,0,0,0,0,0,0,0,5,1,isolation,1
SCAM_0585,Your account will be blocked if you don't pay,I need to consult with financial advisor,questioning,emotional_manipulation,5,medium,5,2025-06-20 07:42:43,0,1,0,0,0,1,2,0,0,0,5,1,emotional_manipulation,1
SCAM_0586,This is a mandatory security procedure,Why the rush?,expert_mention,fake_fee,10,critical,5,2024-12-16 16:30:01,0,0,0,0,2,0,2,0,0,0,5,1,fake_fee,1
SCAM_0587,You must pay immediately before expiration,I'll verify with official sources,delaying,fake_authority,8,high,3,2025-05-07 13:13:50,1,1,0,0,0,0,2,1,0,0,3,1,fake_authority,0
SCAM_0588,This is a mandatory security procedure,This seems suspicious,refusing,threat,9,critical,4,2025-03-21 02:48:57,0,0,0,0,2,0,2,0,0,0,4,1,threat,1
SCAM_0589,Urgent payment required to unlock funds,Why the rush?,refusing,emotional_manipulation,5,medium,4,2025-03-16 18:55:13,1,1,0,0,0,0,2,0,0,0,4,1,emotional_manipulation,1
SCAM_0590,Tax clearance certificate fee required,"I have enough money, I don't need to withdraw now",verification,emotional_manipulation,7,high,4,2024-12-31 18:21:22,0,1,0,0,0,0,1,0,1,0,4,1,emotional_manipulation,1
SCAM_0591,There are additional fees required for transaction,I'll verify with official sources,delaying,threat,10,critical,3,2025-01-06 03:47:16,0,1,0,0,0,0,1,1,0,0,3,1,threat,0
SCAM_0592,Security deposit needed for verification,I need to consult with financial advisor,refusing,isolation,10,critical,5,2025-11-22 10:12:39,0,0,0,0,1,0,1,0,0,0,5,1,isolation,1
SCAM_0593,Tax clearance certificate fee required,I'll think about it,verification,urgency,6,high,4,2025-05-18 19:55:54,0,1,0,0,0,0,1,0,0,0,4,1,urgency,1
SCAM_0594,Your account will be blocked if you don't pay,This doesn't make sense,counter_attack,threat,9,critical,5,2025-06-04 16:53:09,0,1,0,0,0,1,2,0,0,0,5,1,threat,1
SCAM_0595,Urgent payment required to unlock funds,The bank confirmed these requirements don't exist,questioning,fake_fee,7,high,3,2024-12-05 19:45:41,1,1,0,0,0,0,2,1,0,0,3,1,fake_fee,0
SCAM_0596,There are limited offers today only,I'll check with the bank first,questioning,fake_fee,9,critical,3,2025-11-13 07:07:55,0,0,0,0,0,0,0,1,0,0,3,1,fake_fee,0
SCAM_0597,This is 100% legitimate process,Let me verify this with customer service,delaying,fake_fee,10,critical,3,2025-08-11 11:43:58,0,0,0,0,0,0,0,1,0,0,3,1,fake_fee,0
SCAM_0598,This is your last chance to withdraw,I prefer to wait for official communication,expert_mention,urgency,7,high,4,2025-09-05 03:13:21,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0599,You must pay immediately before expiration,I'll wait for technical support response,verification,emotional_manipulation,7,high,4,2025-08-27 11:40:20,1,1,0,0,0,0,2,0,0,0,4,1,emotional_manipulation,1
SCAM_0600,I will lose my job if you don't pay,This contradicts standard banking procedures,refusing,fake_authority,7,high,4,2025-04-09 01:14:16,0,1,0,0,0,1,2,0,0,0,4,1,fake_authority,1
SCAM_0601,Document processing fee,"I'm not in a hurry, I can wait",refusing,urgency,9,critical,4,2025-04-21 08:38:43,0,1,0,0,0,0,1,0,1,0,4,1,urgency,1
